name,ops,image_url
Kanye West,FF-Ni/Te-BP/C(S),https://v5.airtableusercontent.com/v1/21/21/1696514400000/YCi-3SxIxRB5QuyGVor2lw/jSRBRX-UMnRSaEobNsMdIf2VmXkDgc-eG8QgBUAN3bHqrrA4MC1Bw-FVia_R8gPEN0fsSkNgKFGzwJuozIuMzg/Bb3MUq43EHW9IC4gyGl-uhw5WgBljCO1KhVirGD8lTs
RuPaul,FF-Ni/Te-BP/C(S) [1],https://v5.airtableusercontent.com/v1/21/21/1696514400000/RsqFW9yoW1IYz200Qkv0Zg/4Wj6BDGtoiygx_CoBeimIWk0ZhiFG17-4pJtOgBRRBKTIbUsDKpkXXCxVDPHNdn6JJ2nk96kDaYoKqV6mwoBmQ/hsB23YlPjdgva_l0chA3F_OrZz8YWhH-mWoHBGzV2pE
Austin Ollar,FF-Ni/Te-BP/C(S),https://v5.airtableusercontent.com/v1/21/21/1696514400000/Jxg95cm7Jr9vJh0raxpgXQ/_q4MmrbDTMsv9G-j07M7UwLEAtXn7ccO7cVj1EXSD2XaqLznK5w_7XP9cEnsRwbqrXyG6UxfxX7DwxrmUeyamw/FdkBpgnmV3YNfkWqaX2y2L44x2D6Ko-GIi0be0x-q54
Bryan,FF-Ni/Te-BP/C(S),https://v5.airtableusercontent.com/v1/21/21/1696514400000/fwzLRDwVV1C6iX4g-XGgTw/1r73KHo7iuybfajwvZIp9zXk_qKmXeL-CP9AwT7ADIbwYpqNcUH7v0iz9GruI7BU-3vmlvp24Pxi1LiIzmaCrg/PnMgRYTi9iZhHyN2IecSVh9DX5fo9IffMgY2-btvtko
Dani Austin,FF-Ni/Te-BP/C(S),https://v5.airtableusercontent.com/v1/21/21/1696514400000/dA67YFl9Yi5DJpcoIGOrfg/2G0XaENeJwVzbWfbeZUetyFXfDZ82pjpaFg2nB8HnqNAe0nTPFlDqwk1ST9J-xM0Gy-iTD6Iy9J6vY6NY2d55w/GBR0t0ZveWJumUe9S23Py3M5VUEGXlvW390kHSoy8cQ
Dave Chappelle,FF-Ni/Te-BP/C(S),https://v5.airtableusercontent.com/v1/21/21/1696514400000/y6bRbeMkuCYDJzJHjoz7pA/gXuWjIAOy377TZyY3HVYkpqXqir3Ynz4l3l-5vhpWb20Ay_TDrDSN2KW5MjMnIuo9v-JTEMojSePnzSDCfTUYA/jGMNiw8JRrU_HhS61cIM6jIgGHldZ03EXuLwP40KWVs
James Wedmore,FF-Ni/Te-BP/C(S),https://v5.airtableusercontent.com/v1/21/21/1696514400000/znE4LymfbpRSXIAZr4sc9w/bmKOpscqTy4AYlObhuLGlpMh0L8DAGkATHCxFAs1MkZpABhOI-x2iTKPjg4nS9bavKp5WCDgdNBS4agTcf4kig/ET6MWcVxN61PiqhktGM5_e0yFPA3fNcisVlEcPFamV4
Joshua McCray,FF-Ni/Te-BP/C(S),https://v5.airtableusercontent.com/v1/21/21/1696514400000/WQVTU87V8kwbdta9j8BaFg/qZSl7zizh_dENyH6QzfWUapcYmR_aiQUMGygR-jCnmxL8Ae9lFTjP3ieZTEC2Q4sM5DyjhsSI45wcnrm45xEdg/8n9LDpQrKH5JyV34O5QNNe9T1BAVWgFPP8ogaVpLjbs
Kevin Kohler,FF-Ni/Te-BP/C(S),https://v5.airtableusercontent.com/v1/21/21/1696514400000/DJRFeQIi4yWBWKEs_l4BWA/CHdQ6V6Ge7lKDAWM5YIM_It7R25YUpDAsjvk8lfIsKBOpiRpJM_C5peuV_tiWUUpwZC3I05RPvYZ6Pz2M8HIxQ/fvVYjpHUvLZYzOb6TNxhRAIED7GAd2PJC4qnfClpTmU
Linus Sebastian,FF-Ni/Te-BP/C(S),https://v5.airtableusercontent.com/v1/21/21/1696514400000/UBc3ej_zr2cLDb4z8Du51g/X_Q-ID4BBE63vW0a1ySrd9ZZ8H8oPXyze2C_lWlbpCRl_4GZthS_HMyi4dVn3t0mfLe365MUjwgFAWhgWOERrA/VmML0Vq561M7q7JceYBYvtfrWY-J45yHozvcoxkhBVQ
Mark Dice,FF-Ni/Te-BP/C(S),https://v5.airtableusercontent.com/v1/21/21/1696514400000/RogfZQVHFGWFOkHrSuTmZQ/4lNzmHu6gn5ZzOyGso0hGlYhj7qb-wnJf7IvKQ84wN6cLdVja5BQleEGqJjRfEST8DQ5nRUp055PDuw4ML3-ag/3L3hfrnfkK23-xZ-twX85pbB00n8HvlKru4eNQVcpPI
Melissa Harris,FF-Ni/Te-BP/C(S),https://v5.airtableusercontent.com/v1/21/21/1696514400000/TmTAfmP7MNNrYEPt6Aue_A/3yjKl5zLEYBRnp65QV4fhob3akWVwJGFkLcAIEXmgWNaWOSTcMDfr74N3jDuGoPO-FdfLJ-qi4b6SqZnQ2xUkQ/ut9I-iOjsuP3ld3YeFw3AvII1YGqrWjC2z7HYdq3Gro
Rachel Levin,FF-Ni/Te-BP/C(S),
Tristan Scifo,FF-Ni/Te-BP/C(S),https://v5.airtableusercontent.com/v1/21/21/1696514400000/7Qu56GNY8xJ5Vf354xolTg/ve3UuGdNsNlfXCdILBQzPfVQWahu90YSTyycli3MwYGeZIrTkn5OCIHkLbJD3Yc1Un27NuRR77vL8gUJXNifbg/UvPwbrKRNDXLe79AswzYEY5REszWytHo694AiOiBqL8
Vanessa Hill,FF-Ni/Te-BP/C(S),https://v5.airtableusercontent.com/v1/21/21/1696514400000/7Ipp5O7FW676_B_sscbZlQ/OENyKaljvUeI7kvwJO6xI9tSLhdzl6YFcQkCVNf35fgxhhGnLAecCyPWJ78CBAK5quGEkFp-C9hY4S6leNgMcg/-ZWItdbpcQplpeF8UlrVBln3R-0BRauQVwOhYkHRgPA
Riz Ahmed,??-Ni/Te-BP/C(S),https://v5.airtableusercontent.com/v1/21/21/1696514400000/e8NFCwas8mODpSdhXjm4Hw/gRmEHjASjun6NBMTgi_z_DtEnH2p-B2U4_CwHfApaqIEPK8Zz5iboG4Z2rUDe7mWTtjSX_y-K73TOEwu6VfHpw/61Wf68uHkTg5QPrGhnUIMEoqyNygxydwtatSt_VZw4Y
Jane Elliott,MM-Ni/Te-B?/?(?),https://v5.airtableusercontent.com/v1/21/21/1696514400000/haAW4fX0VRKa4fA_EGUsIA/sHPhGDpVlPFOD-SFNEpQwFLwEx7Kh9GBItkQEwnSCqjJvqBcEEBCSgz4A4fJ6aBbQBallFQQ77PnP2T7N3wRkA/wdqt9EtlSNsayHWxMI5TY4fG6o0BqIx_rKa_EUtYkOo
Caitlin Fennessy,FF-Ni/Te-B?/?(?),https://v5.airtableusercontent.com/v1/21/21/1696514400000/pWZGg9isNmO8O_APp3ilow/iuPUJBtHe4qRgsLiq46RcCr940Xc2lVUNY8JEBBN4eJzLrjz9OofiFVvhDmeuAeBwzWtBKYUgNGDDF6VaGRxwQ/0dl44gHwlW_TUjmfrhQDY7Pis9XA7DLfF5BYBSKtwBU
Allan Lichtman,??-Ni/Te-B?/?(?),https://v5.airtableusercontent.com/v1/21/21/1696514400000/ywnL2dcZ865FEfcRH1kkFg/lwZSCD70-jXnO1kBCLv7VdkvFBzTuqSJEXolwyXMOxcDyTmmQ_OHWu8i7PN9fwzX0ypw-6gGoNY_HA4WSbhrTw/50-UsBTcJd0MsLW6YN_OiGPcvsEPjszP2Mg4pqO2stY
Jordan Mowbray,??-Ni/Te-B?/?(?),https://v5.airtableusercontent.com/v1/21/21/1696514400000/J68jxIkYRbPltbsIxqp32A/THB9d02G2YrjI3e1XHvYGGXuTgRo7N6G-AMtYGHfn6l6sxtGXNfJ5-odAxFi9tjoPlerCTsPSHmgdbD9eaS8-Q/VsnhRg-iVeLcdTrLavpOEV8FWDmYSgRL9OzsdCu4q1w
Lauren Duca,??-Ni/Te-B?/?(?),https://v5.airtableusercontent.com/v1/21/21/1696514400000/gOHJZz9iIbie1OAZr2Ha9g/Wg3pu9KMeULmkBVJjFaWhHOUlBKc05Uw9LHNS3scRgapOe41jMuF1u9ShRrIYMANuCRxPB72Zr9c6syfTJwQFg/1u4To8WBUEGvibfYfIjkx331D2AO078tgJLmpVkjj1I
David Blaine,MM-Ni/Fi-SC/P(B),https://v5.airtableusercontent.com/v1/21/21/1696514400000/mJ5ObPcsCtdKsEdOh2cmIA/V5u_zju1SqvmaNVHf1eiAgSqONMgYmvoK4lrUr5TjYRSXd9fyMHCGAOIj6uNyj9ZjRllEo-PZYEXJJ2T8TOb_w/0noygEZ6YNTL4OWkhHFQsqI6-H8HKAB32pY5UTMummc
Alfonso S,MM-Ni/Fi-SC/P(B),https://v5.airtableusercontent.com/v1/21/21/1696514400000/HNTUDdzZmqPNJT_O4zXCZA/f6AQLVlvDO9CB7cp7C_H2AYwEojBlFbscILghOJ_Cz7wt8KY0PgeOCS67_tbz8kM0pKIL-oA9AOU4c8GmpGTLA/4l5-Pt-7WpYe8XLl3C_AM1hEGNGsAnJ4-QCdd_KlxjU
Mads Stavang,MF-Ni/Fi-SC/P(B) [3],https://v5.airtableusercontent.com/v1/21/21/1696514400000/ZxQAOOcKlB_7LJVgF9KIXg/y6ivAiAndQMNnAKOEPhNF8c2VsPxHA-lT9B2y-aweOVqmUKEzznKMnbQXdkkHtPtEyv4ylS8qt4avuOHVvnbTg/Iak59_pKuXetRISARqtWJaAxTBZ-uzkO0S67KT1X0tw
Nicole Richie,MF-Ni/Fi-SC/P(B),https://v5.airtableusercontent.com/v1/21/21/1696514400000/fBFOJP26JhjY0gVEJt9iCw/AlXs1bgn58V7xV6WEUcCSw8On6FivfxLWhOUrDS8u_Sj1IVKseESYrPxFLVRgjvdGSdKZN5il1FejTV0Hz4BcQ/X3xLoEX_H1tJLF1mQd2BGqGmi1ju1R-lWvO9a1HY1vE
Anita Moorjani,MF-Ni/Fi-SC/P(B),https://v5.airtableusercontent.com/v1/21/21/1696514400000/IO7rA3aSEhWI0NBFA_fWqQ/oBpaGsybBKSnuLPyn_B7uIyn8OgJzE8HiMn3qFyTC90knI5gtN3tsKwpAFJOL6Ah90d3ekF4xeu2jMi6iuGV5A/ra44RbaYpC-wnoRq8IrrN3s6NiRzuSgpaADwII2CJzM
Erik Seidel,MF-Ni/Fi-SC/P(B),https://v5.airtableusercontent.com/v1/21/21/1696514400000/60uEpmKHiOSstnv4h0ke1A/9lfalAk28ozdtfkCNi_C2cNLnPY7jna5Sn4oTKU33yzdGEMXh6EbZmXB6gOo0FvcToIyUb_rTrqR4gvjun5ayg/wRH2qQuVu0-A3zwjFQ9BmEpApcqBW-_S2b_v09fBU1M
Itay,MF-Ni/Fi-SC/P(B),https://v5.airtableusercontent.com/v1/21/21/1696514400000/T-FZU3babUOcNwUB0NR_rQ/vNyeu31fm6BN5P-c2GvAFsUoX9dayGru3vATXMqIcFc1znMJYfsGrElM29l1Qu0g1_gxT-exHOSju0As_ZXMSg/jtUqV-mEvBTy8x2kkCUVrR3W-mHf6bBNCCWJPHfhqMI
Max,MF-Ni/Fi-SC/P(B),https://v5.airtableusercontent.com/v1/21/21/1696514400000/f7HIlDMulXAo_c0l9riEWg/_OLRQIa7FuWEzpxISVbK2s4AzeXyT5SL2DwQk5tc5upocQjE_G0uskN7Q_M2tU-4pouAWoWtmWsGj3p2lZbCXQ/4nhEU61g070KugYsKYatkKu3hqAu9ImulgSnka3MJdA
Ryan Gibbs,MF-Ni/Fi-SC/P(B),https://v5.airtableusercontent.com/v1/21/21/1696514400000/dXe3saO1hLw6Dad47eR0Eg/x8nPR9HWrENRq55vsN00gsb82l1J4RhQOWaZl6AK4qj2zoHgPNO4KHf_b7QwKPHchX0zOO4zTbtYFLb_07Fx2A/oX5MWe_FEZs-0sFZYTZNibgp1mTwFMfXw4uR4bWcn6o
Sundar Pichai,MF-Ni/Fi-SC/P(B) [2],https://v5.airtableusercontent.com/v1/21/21/1696514400000/ZGdqHTxo0wiw8j-AleRtHA/H86xtZmZzUIlQWnAkZiKEEnNuUKpszWkaZBaGsO0A1yteCFB74nWxpf6zuiqAdrXKAn7Dmtqp8paisxXE-0ugA/DykCyaeH4Uz4kbfKhGv_wBHfoHnBYahyDi6ufH57i8M
Tarek A,MF-Ni/Fi-SC/P(B),https://v5.airtableusercontent.com/v1/21/21/1696514400000/jolWnhAUJB-IkLKQNl6rXw/kfh_eVAOL_QWynyhhMPIJUDImsDyZOgENgC69U0Ia7d39lgdwJgROJjdvZhIo3PqqNiSSrf3VaGqF9G_ixZ6dQ/Bs-s8tkPujL2nSEvIzsOacmvO0a815QBbZDr_eAi7qA
Vince Sz,MF-Ni/Fi-SC/P(B),https://v5.airtableusercontent.com/v1/21/21/1696514400000/GTMFVCRmoi9qo0LdNaSXKg/fg2ryKZEM9Z1Yj_Q5PkFRVZ-D1KjGH9rEqN-5fd6JRH9dauNzREnOCANkfMM9ZxO6Kk7xQKDrjQX3_3_7Kg7eA/Nu9CaBECZkDlOe6QSHCrqyk-_5aHsk09e0oDiF-WaIk
Anya Taylor-Joy,FM-Ni/Fi-SC/P(B),https://v5.airtableusercontent.com/v1/21/21/1696514400000/uMu4JgJu1OiC65CGOyxueA/uySDtGoPK9VJcYk3xfTbSyB3ySjVwab0XwH8FFkr0SUy5QFryyyGoka7WaCqCQ8nO0nusj_AtXq5wD7EmyylwA/adHPUKE9gjLmK7V7gLN4i8qDmmva_reF5wuKbAvL6S8
Saadet,FF-Ni/Fi-SC/P(B),https://v5.airtableusercontent.com/v1/21/21/1696514400000/Qt7qujY4TFdaQGUfGSo9zw/92vJwW8eOg9tehB_Sj6FL1WZrT1ZCiWeCYVvAmJRie_gw1cXO63KhSNBTaFWEe5xqw-ba8G2cVQ-Q_KhraH0VA/nifZRw3NNeZOez8xshEee3tAeY1Vri9XGIdbKm5duH8
Alice,FF-Ni/Fi-SC/P(B),
Avis Y,FF-Ni/Fi-SC/P(B),https://v5.airtableusercontent.com/v1/21/21/1696514400000/-7KVRUOvPw1tW6oOtPc8Zw/ogHhB80Omk3tm0RlbjmvZ5_dQo1kmoMfun6TeODfJTmJnPEv2B6_50FB8G8SM_0bvwvbgeTf6nj5ScsvY-JjgQ/MZgyz6kV_HGMXrYFuRE7614_9oSpmqVjl_4XEl5RRLE
Cody Harman,FF-Ni/Fi-SC/P(B),https://v5.airtableusercontent.com/v1/21/21/1696514400000/uUmYgRFH4H3RwpCQDnw3OQ/WThgiwFcsvcZAQunHDSDEUEIlhRmCysGoP8EjeelkTnq3vXyyKopFilAghueTT19bUYBnMAYnJ3SzCFtcA_1yw/oPzsnAFXfxPiYsb81yqRwWBb1lAbdnqPE83vjeMnlEU
Farah A,FF-Ni/Fi-SC/P(B),https://v5.airtableusercontent.com/v1/21/21/1696514400000/o-uWOOVWljhvP_8uZ8XVYA/kFdJCFVDCcjsndOEDjfG2lOupATLpVwdqxJGe7cIv5h2EmXeeRK9ZeTKNKRFpcshYTJzPxVyL6T9vlUXTBL6zw/KgI7LCFHs92Hqq-ShY0nCYZgZB0QUVkLzZibKSzEBlA
Karen T,FF-Ni/Fi-SC/P(B),https://v5.airtableusercontent.com/v1/21/21/1696514400000/yDHmBfDnfhPLJH370mD2Pw/W7oABu-5LobXzmZ-NgQg3zrDJJvEWis9FpRr_33UuWHiGdfTz6tgoYeg24vnj56tmSkk2ML6bXOZIx1t5-EpjA/v607l8LyYEuyW7exqHqf0K8BjjTHQlF5d4rKu0JcwUI
Jay-Z,MM-Ni/Fi-SC/B(P),https://v5.airtableusercontent.com/v1/21/21/1696514400000/7mJ6C1WKSLHF1gRPdz-jxw/_WKd09YbNl9gj1YEnOiqJAFKLCqzxVYNGQKyT7cfjjFdpQH2kTYk4m7NBxnbQRy06WOZchJwcRkaoIhuvwQ2cQ/6OCEJ3mpf-qGfrJlIdDPwl8K5G4eZbTQCJI2Htk2ES0
Rich Schefren,MM-Ni/Fi-SC/B(P),https://v5.airtableusercontent.com/v1/21/21/1696514400000/Rf-JSk8T_SvH7PfXaET94A/-Ii8dlQODFRPA9y21E8QL6GD1Abn5tgQgBmsFMZ1gchthQZZNAy23mtshT1foVWdoL1quEuVU1YFF-NGZU4HSA/VPh_bBdqt6Pe8HRWn_A_Q95XLJxKzcTwUDsz71MMuHk
Gene Simmons,MF-Ni/Fi-SC/B(P),https://v5.airtableusercontent.com/v1/21/21/1696514400000/h7S1EbtMBhEMeJasUwztGA/xBRtTYJhpzofWqfnvaRJJQRaxxp9yffgAKWLiPyGZ7KPLDSYYD35vPQc2W5G-dmAkoaLqY0j1ox624sJssR0qA/IU7WJOZcT06DHBDRWXtDciNbAa8O19uYbG6riC-qbMs
Andrew Yang,MF-Ni/Fi-SC/B(P),https://v5.airtableusercontent.com/v1/21/21/1696514400000/1PX1jdhYBsgUVF-JjYw3FA/N5C11r_f4kP3mS2E0tblH-67gprGo5Btb473wTOgbhZX1_SodnaRRrSrOfW2435YA8dqna-SEEuq40ViqEGMHw/45g-if_ZAEzbspW1gw3-KR09ZLO_YQ1-1eeS2mP2DSI
Mitchell,MF-Ni/Fi-SC/B(P),https://v5.airtableusercontent.com/v1/21/21/1696514400000/TUf7MGHxg_2mILuu-O0GOg/yp5Cl4uwji4ncWFg2PuuFHPOHjjfeUDVWnQ_4eP60Q5Rc57zx0WT3erCfJUH2zPvllhqb1Ta4oH7NrQXSr5_7g/v6WowgQoek2HRzk5qNeZ82gyjwZWQ21yiJwMTAVNTuA
Liam Neeson,FM-Ni/Fi-SC/B(P),https://v5.airtableusercontent.com/v1/21/21/1696514400000/KeLd_InBGXzjFXZ9RjyatA/XygVM8CmWtfZ-tGOvXMZmAJ3JhatQdIj3vvhVeTG5JZyZvRqWrQamHYPIf0R32Jk-gtCtDAHBP_DE8H95Og9wQ/YGBhTjphcIb0SZXARUFw8SxPv8_h7VInAuP_xqSq60A
Paul,FM-Ni/Fi-SC/B(P),https://v5.airtableusercontent.com/v1/21/21/1696514400000/4sSkh0CilYgLKSEM0DYfvw/q40s-lbsg2kE-h4BLEWvavCr9Zj-7y0BV2HoGZM2UIGKaP1tfG2f34LBhbPEO0Yl0QDBnJZuWXS4eXkI-7xNPA/WxQHU9qFl8TK5NCXhE1U_dRGAyt6i3iWzg3tNRshSqE
Paul Becker,FM-Ni/Fi-SC/B(P),https://v5.airtableusercontent.com/v1/21/21/1696514400000/hV1oKGcvCjShRMWCJKz8oQ/RP4IG_Z0c1STmjIGhOH-mltoDfyR6oyi4_0832593ddvzwi95j3S8KsIg437vsFYnO7Ag-1wFM1GHVjKy2lyng/onlgeZYhZCC84vQeRaUDwHLNWpbOOng6897JKXiJN74
Scott Ste Marie,FM-Ni/Fi-SC/B(P),https://v5.airtableusercontent.com/v1/21/21/1696514400000/W0phxE7A2ld-n_QmQGedOQ/zFDUYxN0L26ozOxByide_Wk6uMrHrx7RDIDyyg4zkt1V9VsorEPFPxrtG4oszQg0lqwB8wGxbAn6J11pryvaQg/EKqeV9_aJwtUX8707jB-mCG3CMUp7pyjdKWwpTG-TEo
Howard Stern,MM-Ni/Fi-SB/P(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/puzsgBVldqQekcGUbkWyWw/FZmCB8tN_Wf2lwrqFePKC4qpqi0_F7rJoKYsFccbJLh8Ee83qCHv7qnYztMPE3OeDfO0h2Z4KQ5rNV5PK49oyA/LWqL_YqQSARS5WmfG1jkNM93Nza17clz8q9jIweoWBQ
Eben Pagan,MM-Ni/Fi-SB/P(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/QXdlKyD5kEAL1yqE4PyOrA/uPck6NokMfoG1JQbOoQNBUCSfqrj53Q8rAKKyj3jPNHXzOtwg0UKlRc_8zJ8gWoPE5MsH7R_IIpr3p7gd8AJvg/3AEYcchU4Pag_TEe1LypvKO727GD_yS68j-b1-BdXzo
Joe Naquin,MM-Ni/Fi-SB/P(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/xymjk-yeAlW_aQpR1UJXFQ/YaL5_rCojXXfV6KSgwxFfm0HTNa7Xwqvhmtb8Wie1LJ5Un6tZ7U2YUE-roKSQ3dyNf7-PEYp2_FCKNsM-zlCxA/196PsC8nHHEpKMcxQxdWHCf7u3AyURCZyN1U7bp3tv8
Josh Munoz,MM-Ni/Fi-SB/P(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/__3Od3bOSO-DV2_LeGAOPw/vC8Ng_mJo7b5_s3pfEWp6sBeROFmc_OWAr9DK-407UgXFumqXpN86Tuk55fSBmbXmlguXDPh9uiWsO6joG5glA/9PAhKrRd38zMEv1eiQ_HQd3UvB6hKWO7Y_Nu4UmJQfU
Larry David,MM-Ni/Fi-SB/P(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/LE2y5JgOeT9eQ7w6jCXLGA/kSGmSWwKUnM16iQKxXUX_IoJabUu0PNM2B-HyFRcMMEZWuDpKSGgvLfYpqvwZPXT7LXYF80hNyiWGUkbocpdGw/d_TK8xgc2tgxctE5HjBVjj6gKLtb03RZch8B9tJ1t-M
Leon Carbone,MM-Ni/Fi-SB/P(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/-1ZqZ6-2GHo6Ua9MstESdA/eocrIEfROb3p4VfXwkCZjOMStXeCVPr3virQ71q2oiqhwUsx2WinsmGDWh0mcxyXbDoUaMWiC9C6I_oQRH2amg/a4u0ePFDWQB6V3abzPr5bUS2AQVTSjJjej0RaUk8HTU
Matt Hoss,MM-Ni/Fi-SB/P(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/GCgY-wXi3TNAbvd_NMHIKg/GVB3RGGzpAnr77LOfCXNue18TNJkpWK0cAZ-aTQ7oRSLenjk9mdUy5v2omYtDvxH5M2je0_Wy1aN4kIU6xjXtw/sDuUOJbaRIyX5huzCO3BDJCnYS2M1pKg3d0aaoJT6fA
Rick Beato,MM-Ni/Fi-SB/P(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/ttoAUHnsZslNX0N0ZJnMDg/kXxIOeI5peZM3aeBJ829WInlmB4SS2JFOT71dpJs89JYT30SVN3ZcxIgJOku7kyYrE_I5DQjN4hP1uFiVN-cUw/yohE-o4kkunIO4mtTXq50iFfCdzWQjvgNWlMjckQMSk
Robert Kiyosaki,MM-Ni/Fi-SB/P(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/jeHyXvti7-xOWlZPC-NlsQ/R4_FNlHd61YS20czrgnzYCrFWeKxLtp4-BTHNo4oXuj6xzlFRifT1cIoGgsz_YSC34AXqiL2zAVbM1p1qiHKtA/0HMq9GhnyoOyTauKQhmFr9KHNqX6bsp6JmckXuthJlY
Vincent Cassel,MF-Ni/Fi-SB/P(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/EWEfC4FaOrA1zFUFRjojtQ/xAG8AFGg8IEhWePRs_dc_dNyf5R9B2hdbALikFQTp5vC8mMA70yG69vMUMCJ3xqTYI5ZhELTX0kY8zBVAfzyVg/DLKaQx_mGIVoxTPA2fbHXuUP7E9xBm4nGr-FOThUNZ4
Dave Powers,MF-Ni/Fi-SB/P(C) [2],https://v5.airtableusercontent.com/v1/21/21/1696514400000/dIqOEUvu_0X3HOzA_jLR8g/pmZAh102XSE-LfC9I0c734H_KOljOqb-_D5gSA5SNB7WnwIVLZzgVj128McKo-HWhYAyF4EMxYgApw8N3nHHHg/Ciirh5W78mMHlrUcTmx6kQ4qjL3ez8XiV_DsrEODPmY
Benny Hinn,MF-Ni/Fi-SB/P(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/ubwivw9kF_j4lsUL9cIT5A/aD25jHtum2_PW1kArHrKgRlnVVR59vzU0ccUwz9hg-ltfrGbjkaIuxNWDUj_fIz-zwDXxCLGORHyDiXr2PC8QQ/PccCBkUGf6uvmAnT5lsWbKr0uwgOx5PldA9zrUoEdMM
Andrew Garfield,MF-Ni/Fi-SB/P(C) [4],https://v5.airtableusercontent.com/v1/21/21/1696514400000/HkobnOq599Ti_PbeQ77ptQ/dBzI_OO4gFeKrEXVyoOZ6RsJAv1ywFSoB0acTzrE2pocyAXnQRWugfllZ5u99MxpOL4HCFlum9I-5idO0e5X3w/0TKsW-Nr9kXyGhMDU_af8s2mwBg9vmuOmV0tacp4_54
Andy Murray,MF-Ni/Fi-SB/P(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/0pstKYKQ8-rbpv3d9lZSzQ/0r4ZEOv3In9Sgf3vJreTF0sfP5QXuPtIAqDb4NdsWpL5DGXNkwV2LiAcxGCeWoliT2aUspL8zaMiHQqRaWUpaw/yyvsxiAa-6zQn4sqgUkWMPc31aA9NxreMt075QLrpk8
Ari Melber,MF-Ni/Fi-SB/P(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/hXQ1uSxzrT4dzfkuI_nEvQ/Q6Jr5v_CnTjJd0j3uqyYM014ct7KOHsWzKigcyx7qjEQJSDShEmJFF4pChONxi1LLP4EgCTbBY52Q-7pTPL7bA/R4_ZZxvnSYCp3HnOhC6IHWJYwGnrwXUeEm_5fOrwyJ4
Brian Greene,MF-Ni/Fi-SB/P(C) [3],https://v5.airtableusercontent.com/v1/21/21/1696514400000/Vb2QDqPs74u3oQTfrKJ3OA/3g6PQli5cDL0mBl1J2B8-fGqllQAsrMmHAzIPhJ4CzE_LBS7FxZGF8ZGqW3-JQHvBuzPwdqqhFHR3xXAIJnTDw/7UPH4qS0NawcR1TStRFQcHIoHMU9HNTYwU6a0sE_7Kw
Bronson Pinchot,MF-Ni/Fi-SB/P(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/RdFSN-kbB8Gd_agbiVMU2A/9uBDcDu5Q9N8Q1eUFK2BUFzBKv33P7WWK3timiABOB_JtHOQjMVHlu3gDJKZAHJUVjP2C41_htMBCv0uBuKfMg/KX8zsBN5KLM81t1MZ_38QBWMLcyHgnifNmoSkDvZ1QA
Carlos,MF-Ni/Fi-SB/P(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/sHQLpjtNnofjlKNyEyk65A/ICFIVZUZBpdJZUAWiLOGYIHXfANkDe20KMcy5nL1aEmliHKH0JG1SLOwRvB3nvF4EiJKTRyAXsBxFbmecfAppw/PL97teeiRB728qzpw_ndsW4dBovFzTRJCi1-HTCcaAI
Chris D'Elia,MF-Ni/Fi-SB/P(C) [3],https://v5.airtableusercontent.com/v1/21/21/1696514400000/QmraDYtSF-Q9iZRY_rE_Dg/JCUW0iug9_GPoik0owPcRsnlKxT00OrqlKscmeU3mYs2GfoxYZg_A6YctUA36uwjl3uSPGulDe8_FyTrfzqkTg/x1aLZrRVoSwh7bOdttnUwL--69MD_sWznqbbtgNJvRA
Dan Lok,MF-Ni/Fi-SB/P(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/gMaCdtA8zi3Pnpa5EwTb7Q/x__gpwpZaqqlnDHMepcvfO16GC08Fy0F7j8k9cpRbkljbyhOHJoq8pmpvYPpHx3VJMMl73eCC52J2-zPCVZIEw/ew8Op3MDZVQb84ztwp06Bc7H4kUIyW0-EQKQV_wpB10
Daniel Gruchy,MF-Ni/Fi-SB/P(C),
Gavin Free,MF-Ni/Fi-SB/P(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/kpEGqTYVTB0y0Qdwdu49Aw/fqcI3wBra6J5BR7wfDNSNbtYEJgsQuwSWZoYuB1aFivghhLFaSVvMACED3mq7M06XTfqwpWOoEJj4CHcrz8CdQ/Tka5Sy9LxpBdXdxWWJ023FvEYkx8xqsHKpkkXcx0bpE
Hannah F,MF-Ni/Fi-SB/P(C),https://v5.airtableusercontent.com/v1/21/21/1696514400000/tG3S2OjhT96gEzwBxRTOhw/3POjl38sss-b_CssgJStY-gu_SlKSddmH5ltduUeu7lfiXlUgXkmoMlXi6W6ouQGwb26o4AczSt5b_Lej6wt4g/rw0PQZQOyHzzQsgAh-gf6Dm3MCq8m8KJBpowu-Yp_h0
